#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1.40363669629356E+018,-0.0125663706,0.2136283004,0.1158898623,9.3244897083,-0.1307553333,-2.966511625
1.40363669629856E+018,0,0.1263618378,0.1459095255,9.5533115417,-0.7681875833,-3.3015721667
1.40363669630356E+018,0.0628318531,0.231081593,0.1438151304,8.1967249583,-0.14709975,-3.2361945
1.40363669630856E+018,0.0579449312,0.1857030324,0.20525072,10.1662271667,-0.2615106667,-3.996209875
1.40363669631356E+018,0.0593411946,0.1864011641,0.163362818,8.3029636667,0.809048625,-2.3372515833
1.40363669631856E+018,0.0195476876,0.2234021443,0.2206096175,10.3296713333,0.6782932917,-3.9880376667
1.40363669632356E+018,-0.0146607657,0.2296853296,0.1417207353,9.095667875,0.318716125,-3.2443667083
1.40363669632856E+018,-0.0202458193,0.2750638901,0.1696460033,9.7004112917,-0.367749375,-3.849110125
1.40363669633356E+018,0.0020943951,0.2855358656,0.1019272283,10.3868767917,-0.6047434167,-1.8305746667
1.40363669633856E+018,0.0160570291,0.3860668305,0.1005309649,11.2694752917,0.392266,-3.4895329583
1.40363669634356E+018,-0.0020943951,0.3916518841,0.0642281165,10.2969825,0.416782625,-4.06975975
1.40363669634856E+018,-0.0411897703,0.5263913024,0.0321140582,10.1907437917,0.3514049583,-3.1299557917
1.40363669635356E+018,-0.0795870139,0.4300491277,0.0174532925,10.0681606667,-0.0980665,-3.6611493333
1.40363669635856E+018,-0.0635299848,0.4761258199,0.0160570291,6.987238125,0.3268883333,-3.9063155833
1.40363669636356E+018,-0.020943951,0.3637266161,0.1438151304,8.899534875,-1.5608917917,-3.2280222917
1.40363669636856E+018,0.013962634,0.3672172746,0.0740019603,7.9352142917,0.1307553333,-2.083913125
1.40363669637356E+018,0.0404916386,0.2918190509,0.1480039206,9.7412723333,-0.2288218333,-3.6448049167
1.40363669637856E+018,0.0237364778,0.2967059728,0.1137954672,8.97308475,0.4576436667,-3.3996386667
1.40363669638356E+018,0.0188495559,0.3204424507,0.1556833693,11.2694752917,0.2124774167,-3.3669498333
1.40363669638856E+018,0.0055850536,0.3190461873,0.1605702912,9.9455775417,-0.0408610417,-3.5875994583
1.40363669639356E+018,0.034906585,0.4307472594,0.2345722515,10.2561214583,0.4004382083,-4.6745031667
1.40363669639856E+018,0.013962634,0.4146902303,0.2527236757,8.801468375,0.122583125,-3.7837324583
1.40363669640356E+018,0.0307177948,0.4789183467,0.2227040126,10.6565596667,0.073549875,-3.2443667083
1.40363669640856E+018,0.0188495559,0.4105014401,0.2611012561,9.9700941667,-0.3759215833,-4.118793
1.40363669641356E+018,0.0251327412,0.422369679,0.1877974275,7.10982125,0.1634441667,-2.157463
1.40363669641856E+018,0.0397935069,0.3448770602,0.2317797247,8.7851239583,-0.514849125,-3.1544724167
1.40363669642356E+018,0.0572467995,0.2750638901,0.2289871979,7.5102594583,0.024516625,-2.623278875
1.40363669642856E+018,0.0851720675,0.2631956512,0.2848377339,11.0896867083,0.0817220833,-3.87362675
1.40363669643356E+018,0.0621337214,0.2101376419,0.2876302607,8.164036125,0.563882375,-3.7592158333
1.40363669643856E+018,0.0439822972,0.2247984077,0.2750638901,8.850501625,0.9479761667,-4.0615875417
1.40363669644356E+018,0.013962634,0.1780235837,0.2638937829,10.370532375,-0.0898942917,-2.8766173333
1.40363669644856E+018,0.0006981317,0.2199114858,0.2136283004,10.1825715833,0.24516625,-2.280046125
1.40363669645356E+018,0.0076794487,0.1466076572,0.2003637981,10.6320430417,-0.2533384583,-3.9308322083
1.40363669645856E+018,0.0202458193,0.2583087293,0.170344135,10.8281760417,0.2941995,-3.9798654583
1.40363669646356E+018,0.0027925268,0.1375319451,0.1452113938,11.7107745417,0.122583125,-3.8409379167
1.40363669646856E+018,-0.0293215314,0.2234021443,0.0753982237,8.6625408333,0.563882375,-2.9011339583
1.40363669647356E+018,-0.0642281165,0.1654572131,0.0328121899,10.4359100417,0.34323275,-4.1841706667
1.40363669647856E+018,-0.0844739358,0.142418867,-0.0237364778,7.84532,0.0980665,-3.211677875
1.40363669648356E+018,-0.067718775,0.1137954672,0.0020943951,9.2591120417,-0.4004382083,-4.1106207917
1.40363669648856E+018,-0.0293215314,0.0691150384,0.0272271363,8.9240515,-1.0215260417,-2.69682875
1.40363669649356E+018,0.0307177948,0.1075122819,0.1186823891,9.85568325,-0.2533384583,-3.9308322083
1.40363669649856E+018,0.0300196631,-0.0244346095,0.1487020523,8.7851239583,-0.220649625,-3.162644625
1.40363669650356E+018,0.0425860337,0.0788888822,0.1884955592,9.4470728333,0.784532,-3.603943875
1.40363669650856E+018,-0.0006981317,-0.0719075652,0.2213077492,9.1610455417,0.367749375,-3.7428714167
1.40363669651356E+018,-0.0104719755,0.0600393263,0.1926843494,9.218251,-0.0572054583,-2.8030674583
1.40363669651856E+018,-0.020943951,-0.0027925268,0.2136283004,11.8497020833,-0.3514049583,-3.751043625
1.40363669652356E+018,0.0055850536,0.0076794487,0.1270599695,9.8638554583,-0.3595771667,-3.0073726667
1.40363669652856E+018,0.0474729557,0.041887902,0.1766273203,9.6023447917,-0.760015375,-4.8869805833
1.40363669653356E+018,0.0293215314,-0.0062831853,0.1284562329,9.8229944167,0.7028099167,-3.996209875
1.40363669653856E+018,0.0342084533,0.0342084533,0.1738347935,10.1825715833,0.1634441667,-3.0809225417
1.40363669654356E+018,-0.006981317,-0.0411897703,0.1877974275,9.2264232083,0.44129925,-4.75622525
1.40363669654856E+018,-0.0272271363,-0.0041887902,0.1473057889,9.3326619167,0.8172208333,-4.6418143333
1.40363669655356E+018,-0.0397935069,-0.095644043,0.1410226036,8.948568125,-0.3514049583,-4.7643974583
1.40363669655856E+018,-0.0474729557,-0.0740019603,0.0446804289,8.409202375,-0.44129925,-4.1269652083
1.40363669656356E+018,-0.0251327412,-0.0949459113,0.041887902,10.419565625,-0.8172208333,-3.4977051667
1.40363669656856E+018,-0.0146607657,-0.0914552528,-0.0034906585,8.7115740833,0.0980665,-3.7673880417
1.40363669657356E+018,0,-0.0363028484,0.0495673508,10.34601575,0.7191543333,-3.8327657083
1.40363669657856E+018,-0.0237364778,-0.0216420827,0.0516617459,10.3051547083,0.0898942917,-2.6886565417
1.40363669658356E+018,-0.0265290046,0.0167551608,0.1207767842,10.3296713333,0.6537766667,-4.0370709167
1.40363669658856E+018,-0.053756141,0.0125663706,0.1068141502,10.1008495,-0.465815875,-3.3179165833
1.40363669659356E+018,-0.0055850536,0.0439822972,0.1284562329,9.5778281667,-0.907115125,-5.2302133333
1.40363669659856E+018,0.0230383461,-0.020943951,0.1480039206,8.4909244583,-1.152281375,-3.8572823333
1.40363669660356E+018,0.0509636142,0.0774926188,0.116587994,9.0874956667,0.3595771667,-2.868445125
1.40363669660856E+018,0.0258308729,-0.0579449312,0.1319468915,10.7546261667,0.392266,-2.8357562917
1.40363669661356E+018,0.0076794487,0.0335103216,0.0551524044,8.1558639167,1.0215260417,-3.4486719167
1.40363669661856E+018,-0.0328121899,-0.0223402144,0.13543755,10.4522544583,0.318716125,-4.0615875417
1.40363669662356E+018,-0.0628318531,-0.0684169067,0.081681409,7.7881145417,-0.4004382083,-2.6151066667
1.40363669662856E+018,-0.013962634,-0.0356047167,0.0991347015,9.3816951667,0.465815875,-2.868445125
1.40363669663356E+018,0.0153588974,-0.1361356817,0.163362818,10.73828175,-1.22583125,-4.1024485833
1.40363669663856E+018,0.0558505361,-0.0034906585,0.1542871059,9.2509398333,0.1144109167,-3.6366327083
1.40363669664356E+018,0.0474729557,-0.1410226036,0.2275909345,9.9455775417,0.6701210833,-4.339442625
1.40363669664856E+018,0.0432841654,0.0335103216,0.163362818,9.414384,0.6047434167,-1.9041245417
1.40363669665356E+018,0.0160570291,-0.0977384381,0.2331759881,12.1929348333,0.3759215833,-4.0861041667
1.40363669665856E+018,-0.0125663706,0.0125663706,0.1556833693,8.4500634167,0.6292600417,-3.3506054167
1.40363669666356E+018,-0.0041887902,-0.0097738438,0.1724385301,11.8006688333,-0.5965712083,-5.05042475
1.40363669666856E+018,0.0097738438,0.0293215314,0.123569311,7.2160599583,-0.367749375,-2.4434902917
1.40363669667356E+018,0.0425860337,0.0174532925,0.1228711793,10.8200038333,0.1797885833,-3.38329425
1.40363669667856E+018,0.0390953752,0.0383972435,0.0998328332,8.4909244583,0.14709975,-2.819411875
1.40363669668356E+018,0.0181514242,0.060737458,0.0586430629,10.44408225,0.6210878333,-4.0615875417
1.40363669668856E+018,-0.020943951,-0.0446804289,0.0928515162,8.28661925,0.588399,-3.38329425
1.40363669669356E+018,-0.0453785606,0.034906585,0.0767944871,8.9649125417,0.4331270417,-3.5957716667
1.40363669669856E+018,-0.0432841654,-0.074700092,0.0970403064,8.5726465417,-0.6047434167,-3.08909475
1.40363669670356E+018,-0.013962634,0.0174532925,0.074700092,9.8720276667,-0.14709975,-3.3751220417
1.40363669670856E+018,0.0090757121,-0.0684169067,0.0872664626,9.0793234583,-0.73549875,-3.0318892917
1.40363669671356E+018,0.0223402144,0.0397935069,0.0376991118,9.4552450417,0.2043052083,-3.1463002083
1.40363669671856E+018,0,-0.0460766923,0.0649262482,8.7606073333,0.63743225,-3.3015721667
1.40363669672356E+018,-0.0076794487,0.0558505361,0.0055850536,8.4990966667,0.760015375,-2.8112396667
1.40363669672856E+018,-0.0251327412,-0.074700092,0.1047197551,9.2591120417,-0.3350605417,-4.0043820833
1.40363669673356E+018,-0.0048869219,0.0272271363,0.0712094335,6.5295944583,0.2860272917,-1.4791697083
1.40363669673856E+018,0.0125663706,-0.1158898623,0.1822123739,10.1417105417,0.0326888333,-3.7837324583
1.40363669674356E+018,0.0006981317,-0.0425860337,0.1172861257,6.5786277083,-0.4086104167,-2.4680069167
1.40363669674856E+018,0.006981317,-0.1752310569,0.170344135,9.95374975,0.3840937917,-4.1596540417
1.40363669675356E+018,0.0013962634,-0.0593411946,0.0963421747,7.771770125,-0.3840937917,-2.083913125
1.40363669675856E+018,0.0090757121,-0.088662726,0.1151917306,10.860864875,0.514849125,-4.0615875417
1.40363669676356E+018,-0.027925268,-0.0160570291,0.0481710874,7.869836625,0.318716125,-1.6507860833
1.40363669676856E+018,-0.0195476876,-0.0013962634,0.0314159265,10.24794925,-0.0817220833,-5.2056967083
1.40363669677356E+018,-0.0495673508,-0.0104719755,0.0474729557,7.085304625,0.4004382083,-2.40262925
1.40363669677856E+018,-0.0342084533,0.0551524044,-0.0083775804,10.9017259167,0.4004382083,-2.2391850833
1.40363669678356E+018,-0.0244346095,0.0202458193,0.0572467995,8.3928579583,-0.5720545833,-3.0727503333
1.40363669678856E+018,-0.0146607657,0.0600393263,-0.0090757121,7.6655314167,0.8008764167,-4.1759984583
1.40363669679356E+018,-0.0383972435,-0.0223402144,0.0376991118,7.6573592083,0.2615106667,-2.3617682083
1.40363669679856E+018,-0.0579449312,0.0376991118,-0.0097738438,9.3326619167,0.196133,-3.554910625
1.40363669680356E+018,-0.0495673508,-0.0691150384,0.0439822972,7.5674649167,0.0653776667,-2.3372515833
1.40363669680856E+018,-0.0251327412,0.0013962634,0.060737458,8.654368625,-0.83356525,-4.4048202917
1.40363669681356E+018,0.0111701072,-0.0963421747,0.1005309649,7.4367095833,-0.53936575,-3.2035056667
1.40363669681856E+018,0.046774824,0.0048869219,0.1158898623,9.9455775417,0.0326888333,-3.3914664583
1.40363669682356E+018,0.0223402144,-0.0621337214,0.0928515162,8.2539304167,0.4576436667,-3.309744375
1.40363669682856E+018,-0.0132645023,0.0286233997,0.0502654825,10.3051547083,1.250347875,-3.67749375
1.40363669683356E+018,-0.0740019603,-0.0600393263,0.0076794487,7.50208725,0.5230213333,-3.334261
1.40363669683856E+018,-0.0642281165,0.0460766923,0.0111701072,7.7554257083,-0.2043052083,-2.4680069167
1.40363669684356E+018,-0.0593411946,-0.095644043,0.0293215314,9.7167557083,-1.005181625,-3.3506054167
1.40363669684856E+018,0.0230383461,0.0188495559,0.0258308729,7.771770125,-0.196133,-1.8714357083
1.40363669685356E+018,0.0125663706,-0.0558505361,0.0712094335,10.6729040833,-0.7518431667,-3.9880376667
1.40363669685856E+018,0.0244346095,0.006981317,0.0174532925,6.6358331667,1.054214875,-2.30456275
1.40363669686356E+018,-0.0342084533,-0.0740019603,0.0740019603,10.0599884583,0.3023717083,-3.3669498333
1.40363669686856E+018,-0.0363028484,0.0055850536,-0.0111701072,7.379504125,0.588399,-2.672312125
1.40363669687356E+018,-0.0509636142,-0.0551524044,0.0523598776,10.002783,-0.4249548333,-3.5875994583
1.40363669687856E+018,-0.0181514242,-0.006981317,-0.0104719755,7.7635979167,0.04903325,-2.8847895417
1.40363669688356E+018,-0.0055850536,0.0034906585,0.0356047167,11.0651700833,-0.5557101667,-3.3424332083
1.40363669688856E+018,-0.0111701072,0.0111701072,-0.0104719755,7.40402075,-0.392266,-2.0021910417
1.40363669689356E+018,-0.0076794487,0.0705113018,0.0195476876,10.0436440417,1.0705592917,-4.143309625
1.40363669689856E+018,-0.0390953752,0.0174532925,0.0265290046,7.1915433333,0.0572054583,-2.5170401667
1.40363669690356E+018,-0.0474729557,0.0851720675,-0.0223402144,9.5533115417,0.5066769167,-3.3669498333
1.40363669690856E+018,-0.0760963554,-0.0439822972,-0.0370009801,7.4857428333,-0.5965712083,-2.6641399167
1.40363669691356E+018,-0.0495673508,0.0160570291,-0.0858701992,9.6677224583,-0.0898942917,-3.358777625
1.40363669691856E+018,-0.0593411946,-0.0781907505,-0.067718775,7.69822025,0.2288218333,-2.3454237917
1.40363669692356E+018,-0.0558505361,-0.0090757121,-0.1514945791,8.6870574583,-0.3840937917,-3.5222217917
1.40363669692856E+018,-0.0551524044,-0.0621337214,-0.1110029404,8.4664078333,0.1552719583,-3.530394
1.40363669693356E+018,-0.0795870139,0.020943951,-0.1675516082,10.2806380833,0.956148375,-2.99102825
1.40363669693856E+018,-0.1068141502,-0.013962634,-0.1696460033,9.4062117917,-0.3350605417,-3.8082490833
1.40363669694356E+018,-0.1270599695,0.0865683309,-0.2429498319,10.7301095417,-0.0572054583,-1.9449855833
1.40363669694856E+018,-0.1340412866,-0.0111701072,-0.2631956512,9.5533115417,0.0163444167,-4.1596540417
1.40363669695356E+018,-0.1263618378,0.1647590814,-0.2506292806,8.6135075833,-0.0081722083,-2.0512242917
1.40363669695856E+018,-0.1298524963,-0.0621337214,-0.2178170906,8.6380242083,-0.2533384583,-4.2005150833
1.40363669696356E+018,-0.1047197551,0.1396263402,-0.2234021443,8.18855275,-0.24516625,-1.5527195833
1.40363669696856E+018,-0.1054178868,-0.1103048087,-0.1759291886,8.4745800417,0.2615106667,-3.5875994583
1.40363669697356E+018,-0.0935496479,0.0781907505,-0.2073451151,8.3519969167,-0.0408610417,-3.1953334583
1.40363669697856E+018,-0.109606677,-0.1410226036,-0.184306769,9.9946107917,-0.0081722083,-3.3179165833
1.40363669698356E+018,-0.1075122819,0.0614355897,-0.2604031244,9.0874956667,0.2369940417,-2.6641399167
1.40363669698856E+018,-0.1151917306,-0.0802851456,-0.1864011641,10.0109552083,-0.2288218333,-3.8654545417
1.40363669699356E+018,-0.1040216234,0.0684169067,-0.2254965394,8.360169125,0.465815875,-2.2473572917
1.40363669699856E+018,-0.1123992038,-0.0097738438,-0.1717403984,10.4604266667,0.1307553333,-3.947176625
1.40363669700356E+018,-0.0970403064,0.0565486678,-0.20525072,7.9760753333,0.024516625,-3.0809225417
1.40363669700856E+018,-0.1123992038,0.0572467995,-0.1815142422,9.3980395833,0.1062387083,-4.094276375
1.40363669701356E+018,-0.1137954672,-0.0321140582,-0.191288086,8.556302125,-0.1797885833,-2.01036325
1.40363669701856E+018,-0.0935496479,-0.0034906585,-0.1975712713,10.174399375,0.2288218333,-4.65815875
1.40363669702356E+018,-0.0963421747,-0.0397935069,-0.1884955592,8.016936375,-0.2043052083,-1.8959523333
1.40363669702856E+018,-0.0942477796,-0.0265290046,-0.2164208272,10.811831625,0.784532,-4.045243125
1.40363669703356E+018,-0.1151917306,-0.0223402144,-0.2024581932,7.8126311667,0.0653776667,-2.476179125
1.40363669703856E+018,-0.1123992038,0.0055850536,-0.1940806128,11.253130875,0.1879607917,-4.2332039167
1.40363669704356E+018,-0.1256637061,0.0174532925,-0.1682497399,9.022118,0.269682875,-2.5333845833
1.40363669704856E+018,-0.1075122819,0.0523598776,-0.1612684229,11.76798,-0.34323275,-3.309744375
1.40363669705356E+018,-0.0928515162,0.0844739358,-0.1396263402,9.3163175,-0.9643205833,-2.8439285
1.40363669705856E+018,-0.0579449312,0.088662726,-0.1431169987,9.3326619167,0.1144109167,-3.67749375
1.40363669706356E+018,-0.0712094335,0.0837758041,-0.1277581012,10.6075264167,0.44129925,-3.8164212917
1.40363669706856E+018,-0.1047197551,0.0314159265,-0.1975712713,8.3438247083,0.7518431667,-2.8112396667
1.40363669707356E+018,-0.1256637061,-0.0244346095,-0.1647590814,9.635033625,0.2615106667,-4.2740649583
1.40363669707856E+018,-0.1375319451,-0.0244346095,-0.2171189589,8.016936375,0.5475379583,-3.4650163333
1.40363669708356E+018,-0.1242674427,-0.1333431549,-0.1682497399,9.242767625,-0.3840937917,-4.95235825
1.40363669708856E+018,-0.1123992038,-0.0823795407,-0.2457423587,8.6870574583,-0.34323275,-1.52003075
1.40363669709356E+018,-0.0858701992,-0.0935496479,-0.2087413785,12.3236901667,0.2941995,-3.97169325
1.40363669709856E+018,-0.0998328332,-0.0740019603,-0.245044227,9.95374975,0.4821602917,-4.0125542917
1.40363669710356E+018,-0.1214749159,0.0712094335,-0.2338741198,11.76798,0.8907707083,-3.9308322083
1.40363669710856E+018,-0.1661553448,0.0446804289,-0.2562143342,9.536967125,0.3023717083,-4.0125542917
1.40363669711356E+018,-0.1521927108,0.1682497399,-0.2597049927,10.2316048333,-0.416782625,-3.3179165833
1.40363669711856E+018,-0.1158898623,0.1794198471,-0.2143264321,10.566665375,-0.8172208333,-4.1514818333
1.40363669712356E+018,-0.0998328332,0.1270599695,-0.2394591734,9.3081452917,-0.24516625,-2.9583394167
1.40363669712856E+018,-0.0691150384,0.1452113938,-0.1738347935,9.4797616667,0.0980665,-3.8082490833
1.40363669713356E+018,-0.1040216234,0.0202458193,-0.1870992958,8.0087641667,0.4249548333,-3.48136075
1.40363669713856E+018,-0.088662726,0.0027925268,-0.1068141502,9.36535075,0.1634441667,-3.4486719167
1.40363669714356E+018,-0.1158898623,-0.0998328332,-0.1012290966,9.0793234583,0.367749375,-3.064578125
1.40363669714856E+018,-0.0970403064,-0.060737458,-0.081681409,10.2642936667,0.0653776667,-2.549729
1.40363669715356E+018,-0.074700092,-0.1556833693,-0.0328121899,10.811831625,-0.9152873333,-4.0861041667
1.40363669715856E+018,-0.0516617459,-0.0474729557,-0.0740019603,10.2152604167,-0.367749375,-3.6121160833
1.40363669716356E+018,-0.0335103216,-0.0837758041,-0.0411897703,12.60154525,-0.4739880833,-3.652977125
1.40363669716856E+018,-0.0551524044,0.006981317,-0.0865683309,10.2070882083,0.907115125,-3.2035056667
1.40363669717356E+018,-0.067718775,0.0656243799,-0.0705113018,11.8251854583,0.0163444167,-2.7867230417
1.40363669717856E+018,-0.0970403064,0.0495673508,-0.0802851456,10.4604266667,-0.0980665,-3.358777625
1.40363669718356E+018,-0.0984365698,0.0614355897,-0.0760963554,11.1714087917,0.416782625,-4.56009225
1.40363669718856E+018,-0.0830776724,0.0691150384,-0.0684169067,9.022118,-0.6782932917,-2.99102825
1.40363669719356E+018,-0.0502654825,0.0335103216,-0.0390953752,10.8281760417,0.0163444167,-4.6254699167
1.40363669719856E+018,-0.0314159265,0.0614355897,-0.0356047167,8.48275225,-1.0950759167,-2.4843513333
1.40363669720356E+018,0.0062831853,0.0719075652,-0.0041887902,10.958931375,0.8989429167,-3.6448049167
1.40363669720856E+018,-0.0328121899,0.0376991118,0.0090757121,9.16921775,0.5720545833,-3.6202882917
1.40363669721356E+018,-0.0439822972,0.0991347015,-0.0230383461,8.654368625,0.1144109167,-4.3312704167
1.40363669721856E+018,-0.0712094335,0.0802851456,0.046774824,9.56148375,-0.073549875,-3.407810875
1.40363669722356E+018,-0.0691150384,0.027925268,0.0181514242,8.9894291667,-0.392266,-2.7050009583
1.40363669722856E+018,-0.0062831853,0.081681409,0.0830776724,11.5064693333,-0.5311935417,-2.6886565417
1.40363669723356E+018,0.0020943951,-0.0335103216,0.0614355897,9.5941725833,-0.9888372083,-4.8951527917
1.40363669723856E+018,0.0195476876,0.0830776724,0.0649262482,9.8229944167,0.5802267917,-4.927841625
1.40363669724356E+018,-0.0307177948,-0.0146607657,0.0670206433,8.016936375,0.9724927917,-3.8899711667
1.40363669724856E+018,-0.0698131701,0.1089085453,-0.0006981317,10.7791427917,1.2585200833,-2.4189736667
1.40363669725356E+018,-0.081681409,-0.0509636142,0.0439822972,10.7219373333,-0.4331270417,-3.4404997083
